1287381	0
924100	1
910924	2
687561	3
1287706	4
687452	5
906798	6
906797	7
906800	8
905947	9
687562	10
906795	11
924102	12
910921	13
910784	14
906792	15
906794	16
906804	17
910935	18
906793	19
910697	20
910934	21
910851	22
910925	23
905948	24
905949	25
684052	26
910920	27
906791	28
905950	29
906790	30
910944	31
1295740	32
910933	33
1295741	34
910781	35
906765	36
1290722	37
910702	38
910687	39
910704	40
910705	41
753531	42
753532	43
753533	44
910919	45
924104	46
906763	47
753616	48
906746	49
753534	50
910926	51
910698	52
906696	53
753535	54
1290724	55
1240121	56
1290725	57
1240122	58
910706	59
906801	60
946359	61
949093	62
905951	63
910710	64
906693	65
687505	66
910700	67
906830	68
910850	69
906824	70
910703	71
753538	72
905963	73
906826	74
753540	75
924106	76
910916	77
1290730	78
753541	79
924107	80
910927	81
910952	82
906828	83
906827	84
910852	85
687777	86
724859	87
946382	88
949090	89
753624	90
910915	91
924108	92
910943	93
906823	94
1240123	95
905952	96
906821	97
910568	98
687596	99
910853	100
910567	101
906820	102
1290767	103
1290768	104
1303912	105
1290769	106
1290771	107
1240124	108
910566	109
910951	110
905961	111
910569	112
910692	113
910689	114
906818	115
906817	116
910691	117
1240125	118
906814	119
906813	120
906812	121
687448	122
906805	123
687780	124
910937	125
1297438	126
687980	127
1322212	128
1322213	129
906808	130
1297439	131
753545	132
753546	133
753547	134
906807	135
1290795	136
949088	137
753548	138
910554	139
946367	140
946368	141
906834	142
946369	143
946370	144
946372	145
946373	146
753549	147
946377	148
1290797	149
906833	150
906831	151
906832	152
906835	153
906836	154
906837	155
906838	156
906841	157
906839	158
687983	159
687985	160
907295	161
753551	162
1297446	163
906842	164
910936	165
906843	166
1479987	167
753552	168
905935	169
906844	170
906847	171
906846	172
753554	173
753555	174
906848	175
906849	176
906851	177
1290798	178
906852	179
906853	180
906854	181
1297447	182
905970	183
906855	184
1503369	185
1503370	186
1240127	187
906856	188
753556	189
1240128	190
949158	191
684055	192
949156	193
684057	194
949157	195
684059	196
949155	197
1503366	198
1503367	199
907000	200
906861	201
906862	202
949163	203
684062	204
949162	205
949166	206
949165	207
949164	208
949167	209
949168	210
949161	211
949160	212
906863	213
1297449	214
1503361	215
906864	216
1240129	217
1290806	218
906865	219
1240130	220
1303896	221
910932	222
906868	223
687568	224
906869	225
906999	226
906870	227
906871	228
906873	229
906875	230
907291	231
906877	232
907041	233
907290	234
1290810	235
1240131	236
1240132	237
1290812	238
1240134	239
1290813	240
1240135	241
1240136	242
1240137	243
1290814	244
1240138	245
1240139	246
1240140	247
1247873	248
907042	249
1240141	250
907043	251
753558	252
949153	253
1240142	254
907044	255
1240143	256
1240144	257
1240145	258
1290907	259
1290908	260
1240146	261
749710	262
749711	263
749712	264
907045	265
1290905	266
1303900	267
907046	268
749713	269
907047	270
749714	271
749709	272
1290906	273
749715	274
749716	275
905971	276
749717	277
907048	278
753559	279
905936	280
905937	281
907050	282
924110	283
1290922	284
907051	285
1240147	286
1479988	287
907055	288
907056	289
905938	290
907057	291
907058	292
907059	293
924111	294
753561	295
905972	296
905973	297
907060	298
1298136	299
724869	300
1322218	301
905957	302
1240149	303
1240150	304
1240151	305
1298141	306
1298145	307
753562	308
907061	309
1322224	310
907062	311
907064	312
907289	313
907065	314
907066	315
907067	316
905939	317
907068	318
907287	319
924151	320
907069	321
1298146	322
907071	323
909977	324
907072	325
907285	326
907286	327
907073	328
910779	329
907169	330
1240153	331
905968	332
1240154	333
753563	334
1240155	335
907170	336
907171	337
907172	338
907173	339
753564	340
753565	341
753566	342
907175	343
907176	344
1327765	345
1298151	346
1240157	347
1240158	348
1240159	349
1240160	350
1479995	351
1480358	352
1480359	353
1240161	354
1240162	355
1298156	356
1298157	357
907268	358
1327766	359
1327768	360
1327769	361
998184	362
1327771	363
907270	364
905940	365
1298160	366
924238	367
907271	368
1327773	369
1327774	370
907273	371
907274	372
907272	373
1327775	374
907275	375
907276	376
1330931	377
907277	378
753618	379
907278	380
924186	381
907279	382
924187	383
909976	384
905989	385
907280	386
1298168	387
1298169	388
1659817	389
907281	390
907282	391
753569	392
924188	393
1298215	394
1330933	395
753570	396
1298216	397
1298218	398
1298219	399
753572	400
907314	401
907313	402
907312	403
907311	404
909975	405
907300	406
1503368	407
1240166	408
753573	409
907317	410
907318	411
1240167	412
907319	413
753574	414
907320	415
1298222	416
907321	417
753575	418
753576	419
1330935	420
924239	421
907322	422
907323	423
907783	424
949170	425
753577	426
753578	427
753579	428
753581	429
753582	430
753583	431
753584	432
753585	433
1298223	434
907786	435
907787	436
753586	437
946361	438
687787	439
1240168	440
1240169	441
910694	442
907788	443
1240170	444
1298226	445
907789	446
907790	447
905974	448
907791	449
917486	450
907792	451
998189	452
907794	453
907795	454
753588	455
713899	456
713878	457
753589	458
724863	459
907796	460
753592	461
949094	462
905975	463
683665	464
907799	465
905946	466
925338	467
905960	468
1330941	469
908121	470
924240	471
1240172	472
908122	473
908123	474
1240173	475
1330942	476
687514	477
908126	478
908124	479
908125	480
908127	481
908128	482
908129	483
908130	484
1240174	485
925343	486
910948	487
908132	488
908136	489
724870	490
908138	491
908139	492
925340	493
924250	494
1240178	495
908141	496
908142	497
1659818	498
925339	499
908143	500
908144	501
908145	502
1330947	503
1330948	504
1330950	505
908146	506
908147	507
905958	508
908148	509
908150	510
908151	511
753594	512
1240179	513
908156	514
753595	515
971777	516
753596	517
908158	518
908159	519
1323913	520
1240181	521
949179	522
949172	523
949177	524
949178	525
949175	526
949176	527
949173	528
949174	529
1509073	530
1509074	531
908441	532
687995	533
687997	534
908468	535
908467	536
724831	537
753599	538
1330964	539
724866	540
684681	541
688001	542
1298347	543
908469	544
910899	545
753600	546
1298348	547
908472	548
908471	549
687798	550
687799	551
687800	552
910900	553
908473	554
1298349	555
687802	556
688006	557
908474	558
722058	559
908475	560
687804	561
1298350	562
724868	563
908463	564
1240182	565
687807	566
1240183	567
688007	568
1330972	569
1240184	570
1240185	571
1240186	572
688010	573
924244	574
908476	575
724873	576
1240187	577
688011	578
722045	579
688058	580
1330973	581
687812	582
724834	583
688013	584
1240189	585
1298351	586
722046	587
1298352	588
688014	589
687815	590
1298353	591
908481	592
688018	593
687816	594
905941	595
724874	596
905942	597
687819	598
687820	599
687821	600
1298356	601
908462	602
924241	603
908470	604
753604	605
1240190	606
905967	607
688021	608
908465	609
688022	610
908460	611
688023	612
753605	613
908443	614
905944	615
908483	616
688025	617
908459	618
908482	619
688026	620
1240191	621
722066	622
1330975	623
687829	624
688027	625
908458	626
687600	627
724855	628
1331055	629
908457	630
909194	631
925341	632
688031	633
753607	634
910399	635
1240192	636
1240193	637
724825	638
908461	639
908444	640
908446	641
908445	642
910942	643
908447	644
908448	645
908449	646
908452	647
908450	648
908451	649
925345	650
